==== a_000001_1 ====
Dłoń 1 (Right):
  Punkt 0: x=0.691, y=0.488, z=-0.000
  Punkt 7: x=0.457, y=0.456, z=-0.048
  Punkt 8: x=0.453, y=0.520, z=-0.058
  Punkt 9: x=0.503, y=0.459, z=0.010
  Punkt 10: x=0.493, y=0.414, z=-0.028
  Punkt 11: x=0.479, y=0.487, z=-0.044
  Punkt 12: x=0.474, y=0.552, z=-0.046
  Punkt 13: x=0.534, y=0.476, z=0.002
  Punkt 14: x=0.520, y=0.443, z=-0.034
  Punkt 15: x=0.504, y=0.509, z=-0.035
  Punkt 16: x=0.495, y=0.568, z=-0.024
  Punkt 17: x=0.563, y=0.500, z=-0.009
  Punkt 18: x=0.550, y=0.458, z=-0.029
  Punkt 19: x=0.533, y=0.502, z=-0.024
  Punkt 20: x=0.523, y=0.549, z=-0.014
  Wektory:
    3→4: (0.032, -0.052, -0.011)
    0→5: (-0.013, -0.236, 0.012)
    17→18: (-0.013, -0.042, -0.020)
    0→17: (0.081, -0.181, -0.009)
    13→14: (-0.014, -0.033, -0.036)
    13→17: (0.029, 0.024, -0.011)
    18→19: (-0.017, 0.044, 0.005)
    5→6: (-0.001, -0.049, -0.034)
    5→9: (0.034, 0.014, -0.002)
    14→15: (-0.016, 0.066, -0.001)
    0→1: (-0.046, -0.091, -0.020)
    9→10: (-0.010, -0.045, -0.038)
    1→2: (-0.027, -0.098, -0.012)
    9→13: (0.031, 0.017, -0.008)
    10→11: (-0.014, 0.073, -0.016)
    19→20: (-0.010, 0.047, 0.011)
    6→7: (-0.011, 0.060, -0.025)
    15→16: (-0.008, 0.059, 0.011)
    2→3: (0.011, -0.083, -0.015)
    11→12: (-0.005, 0.064, -0.002)
    7→8: (-0.004, 0.064, -0.011)

==== a_000100_14 ====
Dłoń 1 (Right):
  Punkt 0: x=0.233, y=0.618, z=-0.000
  Punkt 1: x=0.316, y=0.566, z=-0.029
  Punkt 2: x=0.387, y=0.432, z=-0.038
  Punkt 3: x=0.386, y=0.305, z=-0.048
  Punkt 4: x=0.350, y=0.223, z=-0.055
  Punkt 5: x=0.347, y=0.333, z=-0.004
  Punkt 6: x=0.346, y=0.288, z=-0.049
  Punkt 7: x=0.334, y=0.362, z=-0.081
  Punkt 8: x=0.322, y=0.425, z=-0.094
  Punkt 9: x=0.284, y=0.328, z=-0.008
  Punkt 10: x=0.287, y=0.279, z=-0.058
  Punkt 11: x=0.285, y=0.394, z=-0.078
  Punkt 12: x=0.278, y=0.479, z=-0.080
  Punkt 13: x=0.226, y=0.338, z=-0.018
  Punkt 14: x=0.229, y=0.296, z=-0.069
  Punkt 15: x=0.236, y=0.408, z=-0.067
  Punkt 16: x=0.235, y=0.485, z=-0.053
  Punkt 17: x=0.167, y=0.361, z=-0.030
  Punkt 18: x=0.183, y=0.319, z=-0.063
  Punkt 19: x=0.194, y=0.399, z=-0.056
  Punkt 20: x=0.199, y=0.459, z=-0.042
  Wektory:
    3→4: (-0.036, -0.082, -0.007)
    0→5: (0.114, -0.285, -0.004)
    17→18: (0.015, -0.041, -0.032)
    0→17: (-0.066, -0.257, -0.030)
    13→14: (0.003, -0.042, -0.051)
    13→17: (-0.059, 0.023, -0.012)
    18→19: (0.012, 0.080, 0.007)
    5→6: (-0.000, -0.045, -0.045)
    5→9: (-0.063, -0.005, -0.003)
    14→15: (0.008, 0.113, 0.001)
    0→1: (0.083, -0.052, -0.029)
    9→10: (0.003, -0.049, -0.050)
    1→2: (0.071, -0.134, -0.010)
    9→13: (-0.058, 0.010, -0.010)
    10→11: (-0.002, 0.115, -0.020)
    19→20: (0.005, 0.060, 0.014)
    6→7: (-0.012, 0.074, -0.031)
    15→16: (-0.002, 0.077, 0.015)
    2→3: (-0.002, -0.127, -0.010)
    11→12: (-0.007, 0.085, -0.002)
    7→8: (-0.013, 0.063, -0.013)

==== a_000100_14_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.762, y=0.641, z=-0.000
  Punkt 1: x=0.672, y=0.564, z=-0.035
  Punkt 2: x=0.609, y=0.424, z=-0.049
  Punkt 3: x=0.610, y=0.294, z=-0.063
  Punkt 4: x=0.648, y=0.210, z=-0.070
  Punkt 5: x=0.673, y=0.337, z=0.012
  Punkt 6: x=0.667, y=0.273, z=-0.035
  Punkt 7: x=0.672, y=0.360, z=-0.063
  Punkt 8: x=0.679, y=0.444, z=-0.072
  Punkt 9: x=0.728, y=0.337, z=0.013
  Punkt 10: x=0.719, y=0.275, z=-0.041
  Punkt 11: x=0.719, y=0.390, z=-0.059
  Punkt 12: x=0.722, y=0.479, z=-0.056
  Punkt 13: x=0.781, y=0.346, z=0.004
  Punkt 14: x=0.767, y=0.297, z=-0.052
  Punkt 15: x=0.760, y=0.410, z=-0.051
  Punkt 16: x=0.758, y=0.496, z=-0.031
  Punkt 17: x=0.834, y=0.368, z=-0.009
  Punkt 18: x=0.813, y=0.310, z=-0.049
  Punkt 19: x=0.799, y=0.390, z=-0.045
  Punkt 20: x=0.795, y=0.458, z=-0.030
  Wektory:
    3→4: (0.039, -0.084, -0.007)
    0→5: (-0.089, -0.304, 0.012)
    17→18: (-0.020, -0.058, -0.039)
    0→17: (0.072, -0.273, -0.009)
    13→14: (-0.014, -0.049, -0.056)
    13→17: (0.053, 0.021, -0.013)
    18→19: (-0.015, 0.080, 0.003)
    5→6: (-0.006, -0.064, -0.047)
    5→9: (0.055, 0.000, 0.001)
    14→15: (-0.007, 0.113, 0.001)
    0→1: (-0.090, -0.077, -0.035)
    9→10: (-0.009, -0.063, -0.054)
    1→2: (-0.063, -0.141, -0.013)
    9→13: (0.053, 0.009, -0.009)
    10→11: (0.000, 0.115, -0.019)
    19→20: (-0.004, 0.068, 0.015)
    6→7: (0.005, 0.088, -0.028)
    15→16: (-0.002, 0.086, 0.020)
    2→3: (0.001, -0.130, -0.014)
    11→12: (0.003, 0.089, 0.003)
    7→8: (0.007, 0.084, -0.010)

==== a_000100_15 ====
Dłoń 1 (Right):
  Punkt 0: x=0.534, y=0.679, z=-0.000
  Punkt 1: x=0.665, y=0.609, z=-0.034
  Punkt 2: x=0.763, y=0.448, z=-0.049
  Punkt 3: x=0.762, y=0.285, z=-0.065
  Punkt 4: x=0.725, y=0.175, z=-0.076
  Punkt 5: x=0.721, y=0.340, z=-0.006
  Punkt 6: x=0.726, y=0.270, z=-0.062
  Punkt 7: x=0.703, y=0.356, z=-0.098
  Punkt 8: x=0.675, y=0.423, z=-0.114
  Punkt 9: x=0.643, y=0.323, z=-0.016
  Punkt 10: x=0.651, y=0.247, z=-0.079
  Punkt 11: x=0.638, y=0.397, z=-0.105
  Punkt 12: x=0.621, y=0.500, z=-0.109
  Punkt 13: x=0.565, y=0.327, z=-0.033
  Punkt 14: x=0.576, y=0.259, z=-0.099
  Punkt 15: x=0.576, y=0.409, z=-0.098
  Punkt 16: x=0.566, y=0.502, z=-0.080
  Punkt 17: x=0.483, y=0.349, z=-0.053
  Punkt 18: x=0.509, y=0.283, z=-0.095
  Punkt 19: x=0.518, y=0.383, z=-0.085
  Punkt 20: x=0.516, y=0.456, z=-0.068
  Wektory:
    3→4: (-0.037, -0.110, -0.011)
    0→5: (0.187, -0.339, -0.006)
    17→18: (0.026, -0.065, -0.041)
    0→17: (-0.051, -0.331, -0.053)
    13→14: (0.011, -0.068, -0.066)
    13→17: (-0.082, 0.022, -0.020)
    18→19: (0.008, 0.099, 0.009)
    5→6: (0.005, -0.070, -0.056)
    5→9: (-0.078, -0.018, -0.009)
    14→15: (0.000, 0.150, 0.001)
    0→1: (0.131, -0.070, -0.034)
    9→10: (0.008, -0.075, -0.063)
    1→2: (0.098, -0.161, -0.015)
    9→13: (-0.077, 0.004, -0.018)
    10→11: (-0.013, 0.149, -0.026)
    19→20: (-0.001, 0.073, 0.017)
    6→7: (-0.023, 0.086, -0.036)
    15→16: (-0.010, 0.093, 0.018)
    2→3: (-0.001, -0.163, -0.016)
    11→12: (-0.017, 0.103, -0.004)
    7→8: (-0.028, 0.067, -0.016)

==== a_000100_15_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.439, y=0.688, z=-0.000
  Punkt 1: x=0.326, y=0.603, z=-0.039
  Punkt 2: x=0.237, y=0.441, z=-0.056
  Punkt 3: x=0.225, y=0.278, z=-0.074
  Punkt 4: x=0.277, y=0.173, z=-0.084
  Punkt 5: x=0.307, y=0.318, z=0.016
  Punkt 6: x=0.293, y=0.240, z=-0.037
  Punkt 7: x=0.304, y=0.340, z=-0.068
  Punkt 8: x=0.313, y=0.440, z=-0.077
  Punkt 9: x=0.377, y=0.315, z=0.015
  Punkt 10: x=0.355, y=0.235, z=-0.048
  Punkt 11: x=0.362, y=0.376, z=-0.070
  Punkt 12: x=0.368, y=0.491, z=-0.065
  Punkt 13: x=0.446, y=0.325, z=0.004
  Punkt 14: x=0.418, y=0.266, z=-0.065
  Punkt 15: x=0.417, y=0.411, z=-0.064
  Punkt 16: x=0.417, y=0.525, z=-0.039
  Punkt 17: x=0.515, y=0.351, z=-0.011
  Punkt 18: x=0.479, y=0.284, z=-0.059
  Punkt 19: x=0.467, y=0.381, z=-0.054
  Punkt 20: x=0.464, y=0.468, z=-0.034
  Wektory:
    3→4: (0.052, -0.105, -0.010)
    0→5: (-0.133, -0.370, 0.016)
    17→18: (-0.035, -0.067, -0.048)
    0→17: (0.075, -0.337, -0.011)
    13→14: (-0.028, -0.059, -0.069)
    13→17: (0.069, 0.026, -0.015)
    18→19: (-0.012, 0.097, 0.005)
    5→6: (-0.014, -0.078, -0.053)
    5→9: (0.071, -0.003, -0.000)
    14→15: (-0.001, 0.144, 0.001)
    0→1: (-0.113, -0.086, -0.039)
    9→10: (-0.022, -0.080, -0.063)
    1→2: (-0.089, -0.162, -0.017)
    9→13: (0.069, 0.010, -0.012)
    10→11: (0.007, 0.141, -0.022)
    19→20: (-0.003, 0.087, 0.020)
    6→7: (0.011, 0.101, -0.030)
    15→16: (-0.000, 0.115, 0.025)
    2→3: (-0.013, -0.163, -0.018)
    11→12: (0.005, 0.115, 0.005)
    7→8: (0.009, 0.100, -0.009)

==== a_000100_16 ====
Dłoń 1 (Right):
  Punkt 0: x=0.364, y=0.628, z=-0.000
  Punkt 1: x=0.432, y=0.576, z=-0.026
  Punkt 2: x=0.489, y=0.461, z=-0.034
  Punkt 3: x=0.492, y=0.351, z=-0.043
  Punkt 4: x=0.459, y=0.281, z=-0.048
  Punkt 5: x=0.451, y=0.375, z=-0.003
  Punkt 6: x=0.450, y=0.336, z=-0.042
  Punkt 7: x=0.432, y=0.404, z=-0.068
  Punkt 8: x=0.421, y=0.461, z=-0.078
  Punkt 9: x=0.398, y=0.374, z=-0.003
  Punkt 10: x=0.394, y=0.343, z=-0.047
  Punkt 11: x=0.392, y=0.437, z=-0.062
  Punkt 12: x=0.391, y=0.508, z=-0.061
  Punkt 13: x=0.353, y=0.383, z=-0.010
  Punkt 14: x=0.352, y=0.367, z=-0.054
  Punkt 15: x=0.356, y=0.460, z=-0.054
  Punkt 16: x=0.357, y=0.525, z=-0.040
  Punkt 17: x=0.310, y=0.402, z=-0.019
  Punkt 18: x=0.321, y=0.382, z=-0.047
  Punkt 19: x=0.325, y=0.450, z=-0.043
  Punkt 20: x=0.327, y=0.500, z=-0.031
  Wektory:
    3→4: (-0.033, -0.070, -0.005)
    0→5: (0.087, -0.253, -0.003)
    17→18: (0.012, -0.020, -0.028)
    0→17: (-0.054, -0.226, -0.019)
    13→14: (-0.001, -0.016, -0.044)
    13→17: (-0.043, 0.019, -0.009)
    18→19: (0.003, 0.068, 0.004)
    5→6: (-0.001, -0.039, -0.039)
    5→9: (-0.053, -0.001, -0.000)
    14→15: (0.004, 0.093, 0.001)
    0→1: (0.068, -0.052, -0.026)
    9→10: (-0.004, -0.031, -0.043)
    1→2: (0.057, -0.115, -0.008)
    9→13: (-0.045, 0.009, -0.007)
    10→11: (-0.002, 0.094, -0.016)
    19→20: (0.003, 0.050, 0.012)
    6→7: (-0.018, 0.068, -0.026)
    15→16: (0.001, 0.065, 0.014)
    2→3: (0.002, -0.110, -0.008)
    11→12: (-0.001, 0.071, 0.001)
    7→8: (-0.012, 0.057, -0.010)

==== a_000100_16_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.636, y=0.638, z=-0.000
  Punkt 1: x=0.561, y=0.566, z=-0.032
  Punkt 2: x=0.505, y=0.459, z=-0.048
  Punkt 3: x=0.501, y=0.351, z=-0.063
  Punkt 4: x=0.537, y=0.285, z=-0.072
  Punkt 5: x=0.561, y=0.381, z=0.004
  Punkt 6: x=0.557, y=0.322, z=-0.036
  Punkt 7: x=0.563, y=0.395, z=-0.061
  Punkt 8: x=0.571, y=0.466, z=-0.070
  Punkt 9: x=0.609, y=0.383, z=0.006
  Punkt 10: x=0.602, y=0.332, z=-0.040
  Punkt 11: x=0.602, y=0.427, z=-0.055
  Punkt 12: x=0.605, y=0.499, z=-0.053
  Punkt 13: x=0.652, y=0.391, z=-0.000
  Punkt 14: x=0.644, y=0.356, z=-0.048
  Punkt 15: x=0.637, y=0.449, z=-0.045
  Punkt 16: x=0.634, y=0.517, z=-0.028
  Punkt 17: x=0.693, y=0.411, z=-0.010
  Punkt 18: x=0.680, y=0.377, z=-0.043
  Punkt 19: x=0.668, y=0.447, z=-0.041
  Punkt 20: x=0.665, y=0.502, z=-0.028
  Wektory:
    3→4: (0.036, -0.066, -0.009)
    0→5: (-0.075, -0.257, 0.004)
    17→18: (-0.013, -0.033, -0.033)
    0→17: (0.057, -0.227, -0.010)
    13→14: (-0.008, -0.034, -0.047)
    13→17: (0.041, 0.020, -0.010)
    18→19: (-0.012, 0.069, 0.003)
    5→6: (-0.004, -0.058, -0.040)
    5→9: (0.047, 0.002, 0.002)
    14→15: (-0.007, 0.092, 0.002)
    0→1: (-0.074, -0.072, -0.032)
    9→10: (-0.006, -0.051, -0.046)
    1→2: (-0.057, -0.108, -0.015)
    9→13: (0.044, 0.008, -0.006)
    10→11: (0.000, 0.095, -0.015)
    19→20: (-0.004, 0.056, 0.013)
    6→7: (0.005, 0.073, -0.025)
    15→16: (-0.003, 0.069, 0.017)
    2→3: (-0.004, -0.108, -0.016)
    11→12: (0.003, 0.072, 0.002)
    7→8: (0.008, 0.070, -0.009)

==== a_000100_17 ====
Dłoń 1 (Right):
  Punkt 0: x=0.448, y=0.606, z=-0.000
  Punkt 1: x=0.503, y=0.541, z=-0.014
  Punkt 2: x=0.538, y=0.451, z=-0.022
  Punkt 3: x=0.534, y=0.366, z=-0.032
  Punkt 4: x=0.501, y=0.319, z=-0.040
  Punkt 5: x=0.495, y=0.382, z=0.002
  Punkt 6: x=0.495, y=0.342, z=-0.029
  Punkt 7: x=0.493, y=0.401, z=-0.049
  Punkt 8: x=0.491, y=0.454, z=-0.058
  Punkt 9: x=0.455, y=0.389, z=-0.003
  Punkt 10: x=0.460, y=0.354, z=-0.036
  Punkt 11: x=0.469, y=0.425, z=-0.049
  Punkt 12: x=0.472, y=0.482, z=-0.050
  Punkt 13: x=0.419, y=0.401, z=-0.013
  Punkt 14: x=0.430, y=0.380, z=-0.047
  Punkt 15: x=0.443, y=0.452, z=-0.046
  Punkt 16: x=0.448, y=0.507, z=-0.036
  Punkt 17: x=0.385, y=0.422, z=-0.024
  Punkt 18: x=0.407, y=0.398, z=-0.044
  Punkt 19: x=0.417, y=0.447, z=-0.038
  Punkt 20: x=0.420, y=0.487, z=-0.028
  Wektory:
    3→4: (-0.033, -0.047, -0.008)
    0→5: (0.047, -0.224, 0.002)
    17→18: (0.021, -0.024, -0.020)
    0→17: (-0.062, -0.184, -0.024)
    13→14: (0.011, -0.021, -0.034)
    13→17: (-0.034, 0.020, -0.011)
    18→19: (0.010, 0.049, 0.006)
    5→6: (0.000, -0.040, -0.030)
    5→9: (-0.040, 0.007, -0.005)
    14→15: (0.013, 0.072, 0.001)
    0→1: (0.056, -0.065, -0.014)
    9→10: (0.006, -0.035, -0.033)
    1→2: (0.035, -0.090, -0.007)
    9→13: (-0.035, 0.013, -0.010)
    10→11: (0.008, 0.071, -0.013)
    19→20: (0.003, 0.040, 0.010)
    6→7: (-0.002, 0.059, -0.021)
    15→16: (0.004, 0.055, 0.010)
    2→3: (-0.004, -0.084, -0.010)
    11→12: (0.003, 0.057, -0.001)
    7→8: (-0.003, 0.053, -0.009)

==== a_000100_17_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.548, y=0.607, z=-0.000
  Punkt 1: x=0.494, y=0.528, z=-0.017
  Punkt 2: x=0.458, y=0.438, z=-0.027
  Punkt 3: x=0.463, y=0.360, z=-0.041
  Punkt 4: x=0.495, y=0.315, z=-0.051
  Punkt 5: x=0.512, y=0.385, z=0.013
  Punkt 6: x=0.507, y=0.340, z=-0.018
  Punkt 7: x=0.502, y=0.396, z=-0.041
  Punkt 8: x=0.502, y=0.456, z=-0.052
  Punkt 9: x=0.547, y=0.392, z=0.010
  Punkt 10: x=0.536, y=0.355, z=-0.025
  Punkt 11: x=0.528, y=0.424, z=-0.039
  Punkt 12: x=0.526, y=0.486, z=-0.040
  Punkt 13: x=0.580, y=0.402, z=0.001
  Punkt 14: x=0.566, y=0.379, z=-0.033
  Punkt 15: x=0.555, y=0.445, z=-0.033
  Punkt 16: x=0.550, y=0.503, z=-0.023
  Punkt 17: x=0.611, y=0.421, z=-0.011
  Punkt 18: x=0.596, y=0.394, z=-0.033
  Punkt 19: x=0.583, y=0.442, z=-0.031
  Punkt 20: x=0.577, y=0.490, z=-0.021
  Wektory:
    3→4: (0.033, -0.046, -0.010)
    0→5: (-0.036, -0.222, 0.013)
    17→18: (-0.015, -0.028, -0.022)
    0→17: (0.063, -0.186, -0.011)
    13→14: (-0.014, -0.024, -0.034)
    13→17: (0.031, 0.019, -0.012)
    18→19: (-0.013, 0.049, 0.002)
    5→6: (-0.005, -0.046, -0.031)
    5→9: (0.035, 0.007, -0.003)
    14→15: (-0.011, 0.066, -0.000)
    0→1: (-0.054, -0.079, -0.017)
    9→10: (-0.011, -0.037, -0.034)
    1→2: (-0.036, -0.090, -0.010)
    9→13: (0.033, 0.010, -0.009)
    10→11: (-0.008, 0.069, -0.015)
    19→20: (-0.006, 0.048, 0.010)
    6→7: (-0.005, 0.056, -0.023)
    15→16: (-0.005, 0.058, 0.011)
    2→3: (0.005, -0.077, -0.014)
    11→12: (-0.002, 0.062, -0.001)
    7→8: (-0.000, 0.060, -0.010)

==== a_000100_18 ====
Dłoń 1 (Right):
  Punkt 0: x=0.332, y=0.601, z=-0.000
  Punkt 1: x=0.411, y=0.545, z=-0.029
  Punkt 2: x=0.472, y=0.412, z=-0.038
  Punkt 3: x=0.467, y=0.292, z=-0.047
  Punkt 4: x=0.426, y=0.218, z=-0.053
  Punkt 5: x=0.418, y=0.323, z=-0.015
  Punkt 6: x=0.419, y=0.277, z=-0.058
  Punkt 7: x=0.413, y=0.350, z=-0.085
  Punkt 8: x=0.408, y=0.419, z=-0.095
  Punkt 9: x=0.356, y=0.324, z=-0.016
  Punkt 10: x=0.360, y=0.285, z=-0.063
  Punkt 11: x=0.366, y=0.393, z=-0.079
  Punkt 12: x=0.366, y=0.477, z=-0.079
  Punkt 13: x=0.302, y=0.339, z=-0.023
  Punkt 14: x=0.308, y=0.312, z=-0.070
  Punkt 15: x=0.320, y=0.418, z=-0.067
  Punkt 16: x=0.322, y=0.494, z=-0.052
  Punkt 17: x=0.249, y=0.363, z=-0.032
  Punkt 18: x=0.266, y=0.329, z=-0.061
  Punkt 19: x=0.278, y=0.401, z=-0.053
  Punkt 20: x=0.283, y=0.456, z=-0.039
  Wektory:
    3→4: (-0.041, -0.074, -0.006)
    0→5: (0.086, -0.278, -0.015)
    17→18: (0.017, -0.034, -0.029)
    0→17: (-0.084, -0.239, -0.032)
    13→14: (0.006, -0.026, -0.047)
    13→17: (-0.053, 0.024, -0.009)
    18→19: (0.012, 0.073, 0.008)
    5→6: (0.002, -0.046, -0.043)
    5→9: (-0.062, 0.001, -0.001)
    14→15: (0.012, 0.105, 0.003)
    0→1: (0.078, -0.057, -0.029)
    9→10: (0.004, -0.039, -0.047)
    1→2: (0.062, -0.133, -0.009)
    9→13: (-0.054, 0.014, -0.007)
    10→11: (0.005, 0.108, -0.016)
    19→20: (0.005, 0.054, 0.014)
    6→7: (-0.006, 0.073, -0.027)
    15→16: (0.002, 0.076, 0.015)
    2→3: (-0.006, -0.120, -0.008)
    11→12: (0.001, 0.085, 0.000)
    7→8: (-0.005, 0.069, -0.011)

==== a_000100_18_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.669, y=0.631, z=-0.000
  Punkt 1: x=0.585, y=0.547, z=-0.031
  Punkt 2: x=0.528, y=0.411, z=-0.044
  Punkt 3: x=0.531, y=0.291, z=-0.059
  Punkt 4: x=0.571, y=0.216, z=-0.067
  Punkt 5: x=0.599, y=0.325, z=0.012
  Punkt 6: x=0.588, y=0.262, z=-0.034
  Punkt 7: x=0.587, y=0.347, z=-0.063
  Punkt 8: x=0.591, y=0.427, z=-0.074
  Punkt 9: x=0.651, y=0.330, z=0.011
  Punkt 10: x=0.637, y=0.275, z=-0.041
  Punkt 11: x=0.632, y=0.384, z=-0.060
  Punkt 12: x=0.631, y=0.470, z=-0.057
  Punkt 13: x=0.701, y=0.343, z=0.001
  Punkt 14: x=0.680, y=0.302, z=-0.052
  Punkt 15: x=0.668, y=0.410, z=-0.051
  Punkt 16: x=0.664, y=0.492, z=-0.032
  Punkt 17: x=0.750, y=0.369, z=-0.013
  Punkt 18: x=0.722, y=0.323, z=-0.050
  Punkt 19: x=0.706, y=0.400, z=-0.048
  Punkt 20: x=0.703, y=0.464, z=-0.034
  Wektory:
    3→4: (0.041, -0.075, -0.008)
    0→5: (-0.070, -0.306, 0.012)
    17→18: (-0.028, -0.046, -0.038)
    0→17: (0.081, -0.263, -0.013)
    13→14: (-0.021, -0.041, -0.053)
    13→17: (0.048, 0.026, -0.014)
    18→19: (-0.016, 0.077, 0.002)
    5→6: (-0.011, -0.063, -0.046)
    5→9: (0.053, 0.005, -0.001)
    14→15: (-0.012, 0.108, 0.001)
    0→1: (-0.085, -0.084, -0.031)
    9→10: (-0.015, -0.055, -0.052)
    1→2: (-0.056, -0.135, -0.013)
    9→13: (0.050, 0.013, -0.010)
    10→11: (-0.005, 0.109, -0.019)
    19→20: (-0.003, 0.064, 0.014)
    6→7: (-0.000, 0.085, -0.029)
    15→16: (-0.004, 0.082, 0.019)
    2→3: (0.003, -0.121, -0.015)
    11→12: (-0.001, 0.085, 0.002)
    7→8: (0.004, 0.080, -0.011)

==== a_000100_19 ====
Dłoń 1 (Right):
  Punkt 0: x=0.357, y=0.609, z=-0.000
  Punkt 1: x=0.413, y=0.533, z=-0.017
  Punkt 2: x=0.444, y=0.424, z=-0.025
  Punkt 3: x=0.435, y=0.331, z=-0.035
  Punkt 4: x=0.398, y=0.281, z=-0.043
  Punkt 5: x=0.402, y=0.365, z=0.001
  Punkt 6: x=0.398, y=0.319, z=-0.033
  Punkt 7: x=0.395, y=0.380, z=-0.055
  Punkt 8: x=0.394, y=0.435, z=-0.064
  Punkt 9: x=0.358, y=0.376, z=-0.004
  Punkt 10: x=0.356, y=0.338, z=-0.042
  Punkt 11: x=0.367, y=0.416, z=-0.055
  Punkt 12: x=0.374, y=0.479, z=-0.056
  Punkt 13: x=0.319, y=0.393, z=-0.015
  Punkt 14: x=0.325, y=0.370, z=-0.053
  Punkt 15: x=0.342, y=0.447, z=-0.052
  Punkt 16: x=0.349, y=0.505, z=-0.041
  Punkt 17: x=0.283, y=0.418, z=-0.026
  Punkt 18: x=0.302, y=0.391, z=-0.049
  Punkt 19: x=0.313, y=0.442, z=-0.043
  Punkt 20: x=0.318, y=0.482, z=-0.032
  Wektory:
    3→4: (-0.036, -0.050, -0.007)
    0→5: (0.045, -0.244, 0.001)
    17→18: (0.018, -0.026, -0.022)
    0→17: (-0.074, -0.192, -0.026)
    13→14: (0.006, -0.023, -0.038)
    13→17: (-0.036, 0.025, -0.012)
    18→19: (0.012, 0.050, 0.006)
    5→6: (-0.004, -0.046, -0.033)
    5→9: (-0.044, 0.011, -0.005)
    14→15: (0.016, 0.077, 0.001)
    0→1: (0.056, -0.076, -0.017)
    9→10: (-0.002, -0.038, -0.037)
    1→2: (0.031, -0.109, -0.008)
    9→13: (-0.038, 0.017, -0.010)
    10→11: (0.011, 0.078, -0.014)
    19→20: (0.005, 0.040, 0.010)
    6→7: (-0.002, 0.061, -0.023)
    15→16: (0.007, 0.058, 0.011)
    2→3: (-0.009, -0.093, -0.010)
    11→12: (0.006, 0.062, -0.001)
    7→8: (-0.002, 0.055, -0.009)

==== a_000100_19_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.640, y=0.616, z=-0.000
  Punkt 1: x=0.587, y=0.530, z=-0.023
  Punkt 2: x=0.554, y=0.426, z=-0.034
  Punkt 3: x=0.566, y=0.334, z=-0.049
  Punkt 4: x=0.601, y=0.279, z=-0.058
  Punkt 5: x=0.605, y=0.371, z=0.011
  Punkt 6: x=0.611, y=0.318, z=-0.026
  Punkt 7: x=0.607, y=0.381, z=-0.051
  Punkt 8: x=0.603, y=0.444, z=-0.060
  Punkt 9: x=0.644, y=0.383, z=0.009
  Punkt 10: x=0.649, y=0.340, z=-0.031
  Punkt 11: x=0.638, y=0.421, z=-0.046
  Punkt 12: x=0.628, y=0.487, z=-0.045
  Punkt 13: x=0.680, y=0.399, z=0.001
  Punkt 14: x=0.680, y=0.372, z=-0.040
  Punkt 15: x=0.664, y=0.447, z=-0.039
  Punkt 16: x=0.651, y=0.507, z=-0.025
  Punkt 17: x=0.713, y=0.424, z=-0.010
  Punkt 18: x=0.711, y=0.390, z=-0.036
  Punkt 19: x=0.693, y=0.445, z=-0.032
  Punkt 20: x=0.681, y=0.495, z=-0.019
  Wektory:
    3→4: (0.036, -0.054, -0.009)
    0→5: (-0.035, -0.246, 0.011)
    17→18: (-0.002, -0.035, -0.026)
    0→17: (0.073, -0.192, -0.010)
    13→14: (0.001, -0.027, -0.041)
    13→17: (0.033, 0.025, -0.011)
    18→19: (-0.017, 0.055, 0.004)
    5→6: (0.006, -0.053, -0.036)
    5→9: (0.039, 0.012, -0.001)
    14→15: (-0.016, 0.075, 0.001)
    0→1: (-0.053, -0.086, -0.023)
    9→10: (0.005, -0.043, -0.040)
    1→2: (-0.033, -0.104, -0.012)
    9→13: (0.036, 0.016, -0.008)
    10→11: (-0.011, 0.081, -0.015)
    19→20: (-0.013, 0.050, 0.012)
    6→7: (-0.004, 0.063, -0.025)
    15→16: (-0.013, 0.060, 0.014)
    2→3: (0.012, -0.092, -0.014)
    11→12: (-0.010, 0.066, 0.000)
    7→8: (-0.003, 0.063, -0.010)

==== a_000100_2 ====
Dłoń 1 (Right):
  Punkt 0: x=0.355, y=0.538, z=-0.000
  Punkt 1: x=0.423, y=0.475, z=-0.025
  Punkt 2: x=0.477, y=0.356, z=-0.034
  Punkt 3: x=0.473, y=0.245, z=-0.042
  Punkt 4: x=0.435, y=0.175, z=-0.048
  Punkt 5: x=0.431, y=0.270, z=-0.006
  Punkt 6: x=0.424, y=0.226, z=-0.044
  Punkt 7: x=0.416, y=0.295, z=-0.069
  Punkt 8: x=0.410, y=0.358, z=-0.079
  Punkt 9: x=0.376, y=0.274, z=-0.007
  Punkt 10: x=0.370, y=0.233, z=-0.050
  Punkt 11: x=0.376, y=0.330, z=-0.066
  Punkt 12: x=0.378, y=0.405, z=-0.066
  Punkt 13: x=0.328, y=0.290, z=-0.014
  Punkt 14: x=0.326, y=0.262, z=-0.057
